a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q02|q03|q03_1|q04|q04_1|q04_2|q04_3|q04_4|q04_5|q04_6|q04_7|q04_8|q04_9|q05|q05_1|q05_2|q05_3|q06|q06_1|q06_2|q06_3|q06_4|q06_5|q06_6|q06_7|q06_8|q06_9|q06_10|q06_1_1|q07|q08|q09|q09_1|q09_2|q09_3|q09_4|q09_5|q09_6|q09_7|q09_8|q10|q10_1|q10_2|q10_3|q10_4|q10_5|q10_6|q10_7
D|1606|Continuar|carretera central a huarichaca|998|76.02105|09.92016|2394|48|Molino-Umari|||Auchis|Continuar|3|0|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
D|1606|Continuar|carretera central a huarichaca|998|76.02105|09.92016|2394|48|Molino-Umari|||Auchis|Continuar|3|0|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
D|1606|Continuar|carretera central a huarichaca|998|76.02105|09.92016|2394|48|Molino-Umari|||Auchis|Continuar|3|0|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Monte piña|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Monte purupuru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Shaca Shaca|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Shillanco|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Ucho ucho|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|ABC|Si|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1612|Continuar|auchi alta|998|76.01907|9.91676|2400|45|Molino-Umari|||Auchis|Continuar|7|2|Continuar|1|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|B|No|Si|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Shillanco|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Ucho ucho|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
F|1614|Continuar|auchis baja|61|76.01821|09.91499|2371|53|Molino-Umari|||Auchis|Continuar|5|1|Continuar|1|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Monte papaya|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Mullaca|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No||No|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
C|1615|Continuar|auchi baja|998|76.01700|9.91394|2391|44|Molino-Umari|||Auchis|Continuar|4|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Mullaca|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Puczato|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||G|No|No|No|No|No|No|Si
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Tucllish|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
C|1619|Continuar|chayahuayog|998|76.96580|9.86931|2614|34|Molino-Umari|||Challhuayog|Continuar|6|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Chilipruta|Si|C|No|No|Si|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Puru Puru|Si|AC|Si|No|Si|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||ABCD|Si|Si|Si|Si|No|No|No
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Shillanco|Si|ABC|Si|Si|Si|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Tucllish|Si|BF|No|Si|No|No|No|Si|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
E|1620|Continuar|challwayog|998|75.96678|09.86504|2648|47|Molino-Umari|||Challhuayog|Continuar|3|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1621|Continuar|cerca de rio|998|75.96605|09.86956|2494|56|Molino-Umari|||Challhuayog|Continuar|5|2|Continuar|3|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
B|1621|Continuar|cerca de rio|998|75.96605|09.86956|2494|56|Molino-Umari|||Challhuayog|Continuar|5|2|Continuar|3|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
B|1621|Continuar|cerca de rio|998|75.96605|09.86956|2494|56|Molino-Umari|||Challhuayog|Continuar|5|2|Continuar|3|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1621|Continuar|cerca de rio|998|75.96605|09.86956|2494|56|Molino-Umari|||Challhuayog|Continuar|5|2|Continuar|3|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1621|Continuar|cerca de rio|998|75.96605|09.86956|2494|56|Molino-Umari|||Challhuayog|Continuar|5|2|Continuar|3|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
